0,-74.01114002096033,40.725807002295895
1,-73.9805689517848,40.783191980949404
2,-73.96934595308646,40.79780102582372
3,-74.0075180405488,40.723901973131674
4,-73.94260499886778,40.84624796980496
5,-73.95042198225815,40.771378018015035
6,-73.94200303864424,40.84281300644562
7,-73.9383660126093,40.803068981816665
8,-73.94312497663567,40.84687998003369
9,-73.98155002064135,40.7896699907858
10,-74.00960096349992,40.72759198582531
11,-73.96568398874187,40.76853198193995
12,-73.97000802047431,40.797254997079875
13,-73.93479795892758,40.82812096209411
14,-73.97947733258236,40.764389336192814
15,-73.94383899598657,40.845505013891966
16,-73.98939405314557,40.73673200948217
17,-73.93229201104391,40.793610042811935
18,-73.91861797210389,40.870444007597925
19,-73.96681204856543,40.76409897118708
20,-73.94459402676675,40.85034296091738
21,-73.97617694108588,40.72882700013861
22,-73.97663102115042,40.71500097225622
23,-73.94300402034213,40.7837640041605
24,-73.92951197720866,40.80109100916778
25,-73.98504299692057,40.75354499021531
26,-73.96161102865526,40.76504302986315
27,-73.98113044498906,40.789997749028544
28,-73.96817804107786,40.74776202316474
29,-73.92956705638703,40.84585197215241
30,-73.97849500986527,40.71560402474138
31,-73.98740994894648,40.73894402717151
32,-73.94152905646936,40.8491929886717
33,-74.00677496293702,40.71149604324416
34,-73.94712801474817,40.83786499556043
35,-73.92723699229876,40.84918598763522
36,-73.97109197583504,40.77368699974907
37,-73.95907194485426,40.82064000639258
38,-74.0029599734883,40.71050302916933
39,-74.00569399298077,40.731640036933655
40,-73.95226494684616,40.81721297490469
41,-73.98266499646866,40.71074799085964
42,-73.95355403078554,40.80194296880658
43,-73.96554300924738,40.77908799277782
44,-73.94477405968345,40.85010697041992
45,-73.97848194406185,40.79445099589826
46,-73.98330703516615,40.71687796803726
47,-73.93923095278345,40.851178014218135
48,-73.95788698483557,40.822465019593295
49,-73.98563504080019,40.76290596648651
50,-73.98223197221378,40.772754964472355
51,-73.97562198962255,40.79536701194679
52,-73.96702395508268,40.75259299927276
53,-73.98267096074605,40.71137503342413
54,-73.93033895217641,40.80132704005726
55,-73.94644695339647,40.8006660384467
56,-73.97320395794239,40.795245976174606
57,-73.99047002881689,40.7567569778655
58,-73.9745629943881,40.75659798985029
59,-74.01102605852128,40.710587013132134
60,-73.99862499343322,40.764859024767844
61,-73.99545804332249,40.73342804152729
62,-74.00996303627801,40.73531200700004
63,-73.96956596482919,40.790043021677945
64,-73.9797380380464,40.78119495865522
65,-73.95245404488179,40.798361004009806
66,-73.97725794856476,40.73159704223199
67,-73.99911896560502,40.71335799754343
68,-74.00548695168281,40.71199501362625
69,-74.00917300674644,40.721396973159365
70,-73.99025594794432,40.771966958214215
71,-73.94233799387655,40.82877101274268
72,-73.96667904751042,40.77788501487054
73,-73.97285099210183,40.769074975318794
74,-73.92963300074392,40.854911994322705
75,-73.99037299929195,40.73129596304735
76,-73.93546305463452,40.849144011273225
77,-73.94225603425882,40.84957295932115
78,-73.94024660194067,40.84055159194593
79,-73.99249400588513,40.764980962865295
80,-74.00347001118084,40.708181982406906
81,-73.96146458828422,40.79337172189766
82,-73.96860295426436,40.74755304265205
83,-74.01114495920035,40.72912900575801
84,-73.97634402173598,40.71491699080633
85,-74.00428395922945,40.742233975775406
86,-74.01129796681006,40.725023988150994
87,-73.97758595851802,40.712517962033985
88,-73.9323089538603,40.86623797943191
89,-73.95294195234193,40.76477398834474
90,-74.00190298412271,40.759927034137334
91,-73.930653989043,40.8479640385935
92,-73.94241897316022,40.84982299099109
93,-73.95494395210592,40.807582976455976
94,-73.9565369835388,40.77816597130632
95,-73.98986995541638,40.72557903077678
96,-73.93628298988371,40.82039501614736
97,-73.98302103609544,40.78609503474107
98,-73.97685597138755,40.74341101403499
99,-73.94766000354888,40.81786596183567
100,-74.009890009511,40.73598800530104
101,-73.99664498620166,40.75799399578615
102,-73.97415005255063,40.731413974575894
103,-73.93762105399712,40.81273200598097
104,-74.00342795578277,40.7111059546438
105,-73.9152599435199,40.86959696054326
106,-73.98681997606006,40.72978302790279
107,-73.97620294441023,40.76579201821271
108,-73.9403289831111,40.83069404004622
109,-74.01012001116517,40.71438704382979
110,-73.93768996664788,40.818550020147
111,-74.00480896663777,40.756966022242416
112,-73.99995500512891,40.718003979037505
113,-73.98989901290413,40.729553995586954
114,-73.94419297579715,40.79224795781144
115,-73.97513102165004,40.795937024012304
116,-74.00777195573842,40.75244795872044
117,-73.95014199503389,40.829515038091856
118,-73.98125700009807,40.72077704330004
119,-73.9322019569197,40.79635999254645
120,-73.94307098489804,40.846224044693805
121,-73.95650501012958,40.823131032339965
122,-73.94404999093352,40.780533997310954
123,-73.95300999333485,40.809230989775216
124,-74.00774804262696,40.7102160182284
125,-73.94360101920273,40.83597398313786
126,-73.93781299320088,40.85210902941009
127,-73.94260698161635,40.8169439715786
128,-73.93407602768957,40.80208004022469
129,-73.97821894685737,40.720658032347394
130,-73.95031495024449,40.779788966011225
131,-73.98979804304194,40.71893303840626
132,-73.93470994205286,40.80817101125789
133,-73.99686301428281,40.708951012604615
